,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
352,5DUDLaokWUsRbU8XLuQM2y,0.491,0.665,7,-5.335,1,0.0386,0.532,0.00000436,0.12,0.266,160.03,audio_features,spotify:track:5DUDLaokWUsRbU8XLuQM2y,https://api.spotify.com/v1/tracks/5DUDLaokWUsRbU8XLuQM2y,https://api.spotify.com/v1/audio-analysis/5DUDLaokWUsRbU8XLuQM2y,207000,4
353,12TuIypC6Im9HYL2zNd4HD,0.52,0.623,10,-7.355,0,0.0383,0.421,0.0000409,0.147,0.147,89.834,audio_features,spotify:track:12TuIypC6Im9HYL2zNd4HD,https://api.spotify.com/v1/tracks/12TuIypC6Im9HYL2zNd4HD,https://api.spotify.com/v1/audio-analysis/12TuIypC6Im9HYL2zNd4HD,291107,4
354,4xmkpE1Si5JL7NFxWrhV0S,0.468,0.854,11,-3.932,0,0.059,0.176,0,0.126,0.277,155.867,audio_features,spotify:track:4xmkpE1Si5JL7NFxWrhV0S,https://api.spotify.com/v1/tracks/4xmkpE1Si5JL7NFxWrhV0S,https://api.spotify.com/v1/audio-analysis/4xmkpE1Si5JL7NFxWrhV0S,299822,4
355,3IyziM0cSPmHfTLH3dB8Dw,0.768,0.976,2,-3.922,1,0.257,0.0481,0,0.172,0.514,126.018,audio_features,spotify:track:3IyziM0cSPmHfTLH3dB8Dw,https://api.spotify.com/v1/tracks/3IyziM0cSPmHfTLH3dB8Dw,https://api.spotify.com/v1/audio-analysis/3IyziM0cSPmHfTLH3dB8Dw,150476,4
356,0JBhoxPKHJc1ZeJrjSt0VO,0.718,0.573,1,-7.309,0,0.0451,0.458,0.00533,0.0953,0.686,180.043,audio_features,spotify:track:0JBhoxPKHJc1ZeJrjSt0VO,https://api.spotify.com/v1/tracks/0JBhoxPKHJc1ZeJrjSt0VO,https://api.spotify.com/v1/audio-analysis/0JBhoxPKHJc1ZeJrjSt0VO,254174,4
357,25MPTnqXQB1H6OkwSYUXWx,0.384,0.728,7,-6.503,0,0.0623,0.329,0.0000185,0.329,0.311,156.396,audio_features,spotify:track:25MPTnqXQB1H6OkwSYUXWx,https://api.spotify.com/v1/tracks/25MPTnqXQB1H6OkwSYUXWx,https://api.spotify.com/v1/audio-analysis/25MPTnqXQB1H6OkwSYUXWx,287374,4
358,32IjXlRFxNtJ4eMhKAUrSX,0.449,0.391,7,-9.559,0,0.0312,0.851,0,0.106,0.266,74.856,audio_features,spotify:track:32IjXlRFxNtJ4eMhKAUrSX,https://api.spotify.com/v1/tracks/32IjXlRFxNtJ4eMhKAUrSX,https://api.spotify.com/v1/audio-analysis/32IjXlRFxNtJ4eMhKAUrSX,212800,4
359,5GeqE3hPE9ld9RNhYm3qec,0.71,0.8,11,-7.881,0,0.0616,0.0166,0,0.198,0.155,101.04,audio_features,spotify:track:5GeqE3hPE9ld9RNhYm3qec,https://api.spotify.com/v1/tracks/5GeqE3hPE9ld9RNhYm3qec,https://api.spotify.com/v1/audio-analysis/5GeqE3hPE9ld9RNhYm3qec,182737,4
360,0Y4yEiDOL63Z8ePK3HSQvg,0.265,0.461,1,-10.391,1,0.0603,0.705,0.000119,0.164,0.406,71.313,audio_features,spotify:track:0Y4yEiDOL63Z8ePK3HSQvg,https://api.spotify.com/v1/tracks/0Y4yEiDOL63Z8ePK3HSQvg,https://api.spotify.com/v1/audio-analysis/0Y4yEiDOL63Z8ePK3HSQvg,387027,4
361,5EGJ7e7frJjYja6H4afzoT,0.723,0.571,1,-10.22,1,0.0572,0.21,0.334,0.133,0.185,115.518,audio_features,spotify:track:5EGJ7e7frJjYja6H4afzoT,https://api.spotify.com/v1/tracks/5EGJ7e7frJjYja6H4afzoT,https://api.spotify.com/v1/audio-analysis/5EGJ7e7frJjYja6H4afzoT,302428,4
362,5U9WCZMtC4X1ji3kjLK31e,0.663,0.787,2,-3.165,0,0.0792,0.066,0,0.235,0.457,180.023,audio_features,spotify:track:5U9WCZMtC4X1ji3kjLK31e,https://api.spotify.com/v1/tracks/5U9WCZMtC4X1ji3kjLK31e,https://api.spotify.com/v1/audio-analysis/5U9WCZMtC4X1ji3kjLK31e,179333,4
363,0rMeOAvbQZ2RTG4B6L1M4p,0.656,0.551,8,-6.43,1,0.0299,0.721,0.00000126,0.0947,0.329,114.106,audio_features,spotify:track:0rMeOAvbQZ2RTG4B6L1M4p,https://api.spotify.com/v1/tracks/0rMeOAvbQZ2RTG4B6L1M4p,https://api.spotify.com/v1/audio-analysis/0rMeOAvbQZ2RTG4B6L1M4p,224240,4
364,5knuzwU65gJK7IF5yJsuaW,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,audio_features,spotify:track:5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,251088,4
365,0sUAJpnEbHak1FDXATrt2p,0.971,0.785,5,-5.117,0,0.058,0.211,0.0000506,0.0492,0.913,114.014,audio_features,spotify:track:0sUAJpnEbHak1FDXATrt2p,https://api.spotify.com/v1/tracks/0sUAJpnEbHak1FDXATrt2p,https://api.spotify.com/v1/audio-analysis/0sUAJpnEbHak1FDXATrt2p,172941,4
366,33gwZOGJWEZ7dRWPqPxBEZ,0.724,0.675,2,-5.267,1,0.0867,0.0978,0.00000941,0.351,0.325,160.048,audio_features,spotify:track:33gwZOGJWEZ7dRWPqPxBEZ,https://api.spotify.com/v1/tracks/33gwZOGJWEZ7dRWPqPxBEZ,https://api.spotify.com/v1/audio-analysis/33gwZOGJWEZ7dRWPqPxBEZ,199758,4
367,3pHkh7d0lzM2AldUtz2x37,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,audio_features,spotify:track:3pHkh7d0lzM2AldUtz2x37,https://api.spotify.com/v1/tracks/3pHkh7d0lzM2AldUtz2x37,https://api.spotify.com/v1/audio-analysis/3pHkh7d0lzM2AldUtz2x37,211240,4
368,4NBTZtAt1F13VvlSKe6KTl,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,audio_features,spotify:track:4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,197947,4
369,68pyYudVJIEOvr93rCYWSJ,0.794,0.781,6,-4.854,0,0.0536,0.05,0.0151,0.139,0.836,102.982,audio_features,spotify:track:68pyYudVJIEOvr93rCYWSJ,https://api.spotify.com/v1/tracks/68pyYudVJIEOvr93rCYWSJ,https://api.spotify.com/v1/audio-analysis/68pyYudVJIEOvr93rCYWSJ,178352,4
370,0VgkVdmE4gld66l8iyGjgx,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,204600,4
371,0F7FA14euOIX8KcbEturGH,0.907,0.53,1,-6.112,1,0.127,0.0578,0.00000223,0.101,0.507,135.998,audio_features,spotify:track:0F7FA14euOIX8KcbEturGH,https://api.spotify.com/v1/tracks/0F7FA14euOIX8KcbEturGH,https://api.spotify.com/v1/audio-analysis/0F7FA14euOIX8KcbEturGH,113000,4
372,28zuSOU9PyIcIDQc5zUQnv,0.837,0.709,1,-5.609,1,0.0726,0.126,0.747,0.385,0.827,129.968,audio_features,spotify:track:28zuSOU9PyIcIDQc5zUQnv,https://api.spotify.com/v1/tracks/28zuSOU9PyIcIDQc5zUQnv,https://api.spotify.com/v1/audio-analysis/28zuSOU9PyIcIDQc5zUQnv,102005,4
373,6FvSS3Goz7OC8oCC2eWqe8,0.691,0.829,0,-7.179,1,0.0412,0.0289,0,0.254,0.866,93.059,audio_features,spotify:track:6FvSS3Goz7OC8oCC2eWqe8,https://api.spotify.com/v1/tracks/6FvSS3Goz7OC8oCC2eWqe8,https://api.spotify.com/v1/audio-analysis/6FvSS3Goz7OC8oCC2eWqe8,169154,4
374,1QQ1Dx8dcLgWvUaY5fk84y,0.682,0.836,2,-3.259,1,0.354,0.141,0.0383,0.0891,0.224,82.53,audio_features,spotify:track:1QQ1Dx8dcLgWvUaY5fk84y,https://api.spotify.com/v1/tracks/1QQ1Dx8dcLgWvUaY5fk84y,https://api.spotify.com/v1/audio-analysis/1QQ1Dx8dcLgWvUaY5fk84y,201016,4
375,0og9wKFGgFFNQnrBe7eisG,0.647,0.792,2,-9.815,1,0.0373,0.00536,0.0000582,0.054,0.306,132.032,audio_features,spotify:track:0og9wKFGgFFNQnrBe7eisG,https://api.spotify.com/v1/tracks/0og9wKFGgFFNQnrBe7eisG,https://api.spotify.com/v1/audio-analysis/0og9wKFGgFFNQnrBe7eisG,304089,4
376,7IjnfuMNfdrAXbefurdIIR,0.593,0.773,2,-5.591,1,0.0339,0.722,0,0.117,0.561,133.975,audio_features,spotify:track:7IjnfuMNfdrAXbefurdIIR,https://api.spotify.com/v1/tracks/7IjnfuMNfdrAXbefurdIIR,https://api.spotify.com/v1/audio-analysis/7IjnfuMNfdrAXbefurdIIR,246132,4
377,3qwQ3PEudWSXRaWbsJUUx5,0.763,0.846,5,-4.545,0,0.0468,0.0096,0.00803,0.0403,0.564,125.009,audio_features,spotify:track:3qwQ3PEudWSXRaWbsJUUx5,https://api.spotify.com/v1/tracks/3qwQ3PEudWSXRaWbsJUUx5,https://api.spotify.com/v1/audio-analysis/3qwQ3PEudWSXRaWbsJUUx5,266341,4
378,1qDrWA6lyx8cLECdZE7TV7,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,audio_features,spotify:track:1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/tracks/1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/audio-analysis/1qDrWA6lyx8cLECdZE7TV7,244885,4
379,6yvxu91deFKt3X1QoV6qMv,0.608,0.757,2,-6.945,1,0.164,0.259,0.00216,0.259,0.625,124.078,audio_features,spotify:track:6yvxu91deFKt3X1QoV6qMv,https://api.spotify.com/v1/tracks/6yvxu91deFKt3X1QoV6qMv,https://api.spotify.com/v1/audio-analysis/6yvxu91deFKt3X1QoV6qMv,279677,4
380,43rA71bccXFGD4C8GOpIlN,0.664,0.316,5,-10.345,1,0.519,0.298,0.00000203,0.0812,0.541,92.875,audio_features,spotify:track:43rA71bccXFGD4C8GOpIlN,https://api.spotify.com/v1/tracks/43rA71bccXFGD4C8GOpIlN,https://api.spotify.com/v1/audio-analysis/43rA71bccXFGD4C8GOpIlN,170640,4
381,6xzQ1uSk2Rzz6Xdf8xBnWn,0.777,0.796,5,-3.528,1,0.182,0.00387,0.0000124,0.0852,0.768,166.97,audio_features,spotify:track:6xzQ1uSk2Rzz6Xdf8xBnWn,https://api.spotify.com/v1/tracks/6xzQ1uSk2Rzz6Xdf8xBnWn,https://api.spotify.com/v1/audio-analysis/6xzQ1uSk2Rzz6Xdf8xBnWn,227990,4
382,4YIhJmihoXwjtbY4vsV9Nh,0.834,0.688,9,-7.494,1,0.0653,0.175,0,0.174,0.876,117.949,audio_features,spotify:track:4YIhJmihoXwjtbY4vsV9Nh,https://api.spotify.com/v1/tracks/4YIhJmihoXwjtbY4vsV9Nh,https://api.spotify.com/v1/audio-analysis/4YIhJmihoXwjtbY4vsV9Nh,172382,4
383,5OcGETO7eEKjKme4gm0r7y,0.632,0.929,6,-5.297,1,0.128,0.0503,0,0.271,0.584,136.008,audio_features,spotify:track:5OcGETO7eEKjKme4gm0r7y,https://api.spotify.com/v1/tracks/5OcGETO7eEKjKme4gm0r7y,https://api.spotify.com/v1/audio-analysis/5OcGETO7eEKjKme4gm0r7y,245735,4
384,2JuMJK7tksNxi9EZ1fz1hq,0.929,0.521,8,-9.863,1,0.0538,0.739,0.187,0.132,0.749,124.009,audio_features,spotify:track:2JuMJK7tksNxi9EZ1fz1hq,https://api.spotify.com/v1/tracks/2JuMJK7tksNxi9EZ1fz1hq,https://api.spotify.com/v1/audio-analysis/2JuMJK7tksNxi9EZ1fz1hq,200959,4
385,57jOEZtoLQK4zF2x55bdkp,0.718,0.382,7,-8.237,1,0.0466,0.585,0,0.128,0.499,87.029,audio_features,spotify:track:57jOEZtoLQK4zF2x55bdkp,https://api.spotify.com/v1/tracks/57jOEZtoLQK4zF2x55bdkp,https://api.spotify.com/v1/audio-analysis/57jOEZtoLQK4zF2x55bdkp,200992,4
386,7mxqlzdKL1nmjqEWpU0A0O,0.641,0.851,7,-10.711,1,0.0427,0.00305,0.227,0.229,0.753,129.989,audio_features,spotify:track:7mxqlzdKL1nmjqEWpU0A0O,https://api.spotify.com/v1/tracks/7mxqlzdKL1nmjqEWpU0A0O,https://api.spotify.com/v1/audio-analysis/7mxqlzdKL1nmjqEWpU0A0O,348671,4
387,3WDIhWoRWVcaHdRwMEHkkS,0.737,0.714,1,-6.138,0,0.0367,0.225,0.00000379,0.267,0.608,102.046,audio_features,spotify:track:3WDIhWoRWVcaHdRwMEHkkS,https://api.spotify.com/v1/tracks/3WDIhWoRWVcaHdRwMEHkkS,https://api.spotify.com/v1/audio-analysis/3WDIhWoRWVcaHdRwMEHkkS,189973,4
388,4lhqb6JvbHId48OUJGwymk,0.545,0.78,7,-4.867,0,0.0436,0.0309,0.0000464,0.0828,0.458,125.014,audio_features,spotify:track:4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/tracks/4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/audio-analysis/4lhqb6JvbHId48OUJGwymk,255093,4
389,1iQDltZqI7BXnHrFy4Qo1k,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,audio_features,spotify:track:1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/tracks/1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/audio-analysis/1iQDltZqI7BXnHrFy4Qo1k,184280,4
390,3hkC9EHFZNQPXrtl8WPHnX,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,audio_features,spotify:track:3hkC9EHFZNQPXrtl8WPHnX,https://api.spotify.com/v1/tracks/3hkC9EHFZNQPXrtl8WPHnX,https://api.spotify.com/v1/audio-analysis/3hkC9EHFZNQPXrtl8WPHnX,341055,4
391,6V2gfu2CZWM84HaLdw8swM,0.528,0.218,7,-13.006,1,0.191,0.918,0,0.135,0.754,167.676,audio_features,spotify:track:6V2gfu2CZWM84HaLdw8swM,https://api.spotify.com/v1/tracks/6V2gfu2CZWM84HaLdw8swM,https://api.spotify.com/v1/audio-analysis/6V2gfu2CZWM84HaLdw8swM,60013,4
392,16dPu3OJeeLvGpGwKDdNHI,0.511,0.55,9,-8.954,1,0.0286,0.161,0.0000238,0.281,0.0727,90.986,audio_features,spotify:track:16dPu3OJeeLvGpGwKDdNHI,https://api.spotify.com/v1/tracks/16dPu3OJeeLvGpGwKDdNHI,https://api.spotify.com/v1/audio-analysis/16dPu3OJeeLvGpGwKDdNHI,267029,4
393,1ERshJBUZysordGDZr5B3t,0.571,0.307,1,-10.958,0,0.0499,0.649,0,0.178,0.108,83.72,audio_features,spotify:track:1ERshJBUZysordGDZr5B3t,https://api.spotify.com/v1/tracks/1ERshJBUZysordGDZr5B3t,https://api.spotify.com/v1/audio-analysis/1ERshJBUZysordGDZr5B3t,163387,4
394,2tsIWi4o3Nkbq4yF9OPNg9,0.52,0.408,2,-11.099,1,0.0311,0.644,0.0558,0.128,0.173,94.991,audio_features,spotify:track:2tsIWi4o3Nkbq4yF9OPNg9,https://api.spotify.com/v1/tracks/2tsIWi4o3Nkbq4yF9OPNg9,https://api.spotify.com/v1/audio-analysis/2tsIWi4o3Nkbq4yF9OPNg9,223143,4
395,3Z6AUy70LGDKESyzVA0XwT,0.638,0.721,0,-9.645,1,0.0624,0.13,0.0225,0.0974,0.57,134.969,audio_features,spotify:track:3Z6AUy70LGDKESyzVA0XwT,https://api.spotify.com/v1/tracks/3Z6AUy70LGDKESyzVA0XwT,https://api.spotify.com/v1/audio-analysis/3Z6AUy70LGDKESyzVA0XwT,174222,4
396,6r2jK1A6oFRPREZfxjc5d1,0.601,0.695,10,-5.811,0,0.395,0.0213,0.00000846,0.368,0.306,101.564,audio_features,spotify:track:6r2jK1A6oFRPREZfxjc5d1,https://api.spotify.com/v1/tracks/6r2jK1A6oFRPREZfxjc5d1,https://api.spotify.com/v1/audio-analysis/6r2jK1A6oFRPREZfxjc5d1,226520,3
397,3qrdLVOClRU4yPkcXZ7c5u,0.701,0.638,6,-3.711,1,0.302,0.492,0,0.153,0.813,177.867,audio_features,spotify:track:3qrdLVOClRU4yPkcXZ7c5u,https://api.spotify.com/v1/tracks/3qrdLVOClRU4yPkcXZ7c5u,https://api.spotify.com/v1/audio-analysis/3qrdLVOClRU4yPkcXZ7c5u,132158,4
398,3OZLwCFeWOCFHTlIIrwzmO,0.705,0.422,0,-7.375,1,0.0299,0.793,0,0.0895,0.484,117.949,audio_features,spotify:track:3OZLwCFeWOCFHTlIIrwzmO,https://api.spotify.com/v1/tracks/3OZLwCFeWOCFHTlIIrwzmO,https://api.spotify.com/v1/audio-analysis/3OZLwCFeWOCFHTlIIrwzmO,274354,4
399,45PA9lW7U5LYnlpGrdTyHY,0.634,0.529,10,-11.374,1,0.0248,0.794,0.0002,0.0567,0.409,94.014,audio_features,spotify:track:45PA9lW7U5LYnlpGrdTyHY,https://api.spotify.com/v1/tracks/45PA9lW7U5LYnlpGrdTyHY,https://api.spotify.com/v1/audio-analysis/45PA9lW7U5LYnlpGrdTyHY,213288,4
400,08kTa3SL9sV6Iy8KLKtGql,0.558,0.497,8,-7.175,1,0.0256,0.0285,0.00000536,0.0799,0.444,107.047,audio_features,spotify:track:08kTa3SL9sV6Iy8KLKtGql,https://api.spotify.com/v1/tracks/08kTa3SL9sV6Iy8KLKtGql,https://api.spotify.com/v1/audio-analysis/08kTa3SL9sV6Iy8KLKtGql,197549,4
401,60qCUp3iLVIVCiZWpOIy0e,0.264,0.567,7,-7.542,1,0.0971,0.555,0,0.416,0.303,77.393,audio_features,spotify:track:60qCUp3iLVIVCiZWpOIy0e,https://api.spotify.com/v1/tracks/60qCUp3iLVIVCiZWpOIy0e,https://api.spotify.com/v1/audio-analysis/60qCUp3iLVIVCiZWpOIy0e,195244,4
402,7kl1KAzW5O4gOAesaHxiq0,0.569,0.6,8,-9.917,1,0.037,0.652,0.0000644,0.124,0.471,92.038,audio_features,spotify:track:7kl1KAzW5O4gOAesaHxiq0,https://api.spotify.com/v1/tracks/7kl1KAzW5O4gOAesaHxiq0,https://api.spotify.com/v1/audio-analysis/7kl1KAzW5O4gOAesaHxiq0,248779,4
403,4Yp8zw7b35bheMVTp39o5O,0.594,0.548,9,-7.588,0,0.0267,0.611,0.00146,0.117,0.374,98.014,audio_features,spotify:track:4Yp8zw7b35bheMVTp39o5O,https://api.spotify.com/v1/tracks/4Yp8zw7b35bheMVTp39o5O,https://api.spotify.com/v1/audio-analysis/4Yp8zw7b35bheMVTp39o5O,236160,4
404,72zHuDxFQTjbL51qJQSA7j,0.603,0.573,1,-5.843,1,0.0502,0.478,0,0.0971,0.236,82.941,audio_features,spotify:track:72zHuDxFQTjbL51qJQSA7j,https://api.spotify.com/v1/tracks/72zHuDxFQTjbL51qJQSA7j,https://api.spotify.com/v1/audio-analysis/72zHuDxFQTjbL51qJQSA7j,228855,4
405,0cJTjTH3XVTTJh8F4Uq1db,0.556,0.202,4,-16.397,1,0.0324,0.915,0.0381,0.112,0.2,145.017,audio_features,spotify:track:0cJTjTH3XVTTJh8F4Uq1db,https://api.spotify.com/v1/tracks/0cJTjTH3XVTTJh8F4Uq1db,https://api.spotify.com/v1/audio-analysis/0cJTjTH3XVTTJh8F4Uq1db,243310,3
406,4k0jCFIvIN29JO4IGUjFiY,0.342,0.205,11,-13.864,0,0.0319,0.941,0.823,0.208,0.122,150.047,audio_features,spotify:track:4k0jCFIvIN29JO4IGUjFiY,https://api.spotify.com/v1/tracks/4k0jCFIvIN29JO4IGUjFiY,https://api.spotify.com/v1/audio-analysis/4k0jCFIvIN29JO4IGUjFiY,195810,3
407,5C10OXEl9FAz4hcktww0le,0.475,0.336,7,-13.157,1,0.0323,0.731,0.000346,0.262,0.215,119.856,audio_features,spotify:track:5C10OXEl9FAz4hcktww0le,https://api.spotify.com/v1/tracks/5C10OXEl9FAz4hcktww0le,https://api.spotify.com/v1/audio-analysis/5C10OXEl9FAz4hcktww0le,365227,4
408,3oOS9fuJ4tfu533xytOGLt,0.408,0.134,4,-14.47,0,0.0475,0.835,0.00000805,0.108,0.246,168.031,audio_features,spotify:track:3oOS9fuJ4tfu533xytOGLt,https://api.spotify.com/v1/tracks/3oOS9fuJ4tfu533xytOGLt,https://api.spotify.com/v1/audio-analysis/3oOS9fuJ4tfu533xytOGLt,77415,4
409,395KzBy0bkb57dEvg6cfzJ,0.552,0.347,6,-9.542,1,0.0303,0.79,0.00000215,0.111,0.173,113.809,audio_features,spotify:track:395KzBy0bkb57dEvg6cfzJ,https://api.spotify.com/v1/tracks/395KzBy0bkb57dEvg6cfzJ,https://api.spotify.com/v1/audio-analysis/395KzBy0bkb57dEvg6cfzJ,211653,4
410,1pAvAiQK7naCXyhkcRQAZl,0.416,0.665,0,-6.287,0,0.161,0.0511,0,0.213,0.595,179.792,audio_features,spotify:track:1pAvAiQK7naCXyhkcRQAZl,https://api.spotify.com/v1/tracks/1pAvAiQK7naCXyhkcRQAZl,https://api.spotify.com/v1/audio-analysis/1pAvAiQK7naCXyhkcRQAZl,148333,4
411,4r8JqkhpTb5tzSKKHnVJIJ,0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903,audio_features,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,https://api.spotify.com/v1/tracks/4r8JqkhpTb5tzSKKHnVJIJ,https://api.spotify.com/v1/audio-analysis/4r8JqkhpTb5tzSKKHnVJIJ,279429,4
412,0oukMLKedsqQ3ltnI2daRO,0.633,0.727,11,-4.104,0,0.0383,0.173,0,0.153,0.543,123.959,audio_features,spotify:track:0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/tracks/0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/audio-analysis/0oukMLKedsqQ3ltnI2daRO,200029,4
413,2dBPk9x4p5tgaEuCl3Ru2Y,0.556,0.785,7,-5.842,1,0.133,0.122,0,0.468,0.825,104.978,audio_features,spotify:track:2dBPk9x4p5tgaEuCl3Ru2Y,https://api.spotify.com/v1/tracks/2dBPk9x4p5tgaEuCl3Ru2Y,https://api.spotify.com/v1/audio-analysis/2dBPk9x4p5tgaEuCl3Ru2Y,231813,4
414,2dtoowCHQk8lvRbc8oE8kJ,0.431,0.763,0,-3.553,1,0.203,0.159,0,0.168,0.54,173.322,audio_features,spotify:track:2dtoowCHQk8lvRbc8oE8kJ,https://api.spotify.com/v1/tracks/2dtoowCHQk8lvRbc8oE8kJ,https://api.spotify.com/v1/audio-analysis/2dtoowCHQk8lvRbc8oE8kJ,250703,5
415,068HSvCf5MbQfhV4qqaelg,0.685,0.736,0,-5.656,1,0.0521,0.0997,0.0112,0.101,0.893,117.979,audio_features,spotify:track:068HSvCf5MbQfhV4qqaelg,https://api.spotify.com/v1/tracks/068HSvCf5MbQfhV4qqaelg,https://api.spotify.com/v1/audio-analysis/068HSvCf5MbQfhV4qqaelg,218644,4
416,0FDzzruyVECATHXKHFs9eJ,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4
417,6KL88T4Ma4ABXqzgUoEwkd,0.682,0.72,11,-8.176,0,0.0382,0.321,0,0.205,0.649,116.988,audio_features,spotify:track:6KL88T4Ma4ABXqzgUoEwkd,https://api.spotify.com/v1/tracks/6KL88T4Ma4ABXqzgUoEwkd,https://api.spotify.com/v1/audio-analysis/6KL88T4Ma4ABXqzgUoEwkd,168260,4
418,1Faq8G2y56A8fRv7HsLq25,0.797,0.731,9,-4.443,0,0.0479,0.229,0,0.224,0.623,146.93,audio_features,spotify:track:1Faq8G2y56A8fRv7HsLq25,https://api.spotify.com/v1/tracks/1Faq8G2y56A8fRv7HsLq25,https://api.spotify.com/v1/audio-analysis/1Faq8G2y56A8fRv7HsLq25,228387,4
419,0afhq8XCExXpqazXczTSve,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,audio_features,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827,4
420,1UWacd8x8tPPwmrPB1MoBI,0.495,0.654,3,-6.639,0,0.0679,0.713,0,0.165,0.35,123.896,audio_features,spotify:track:1UWacd8x8tPPwmrPB1MoBI,https://api.spotify.com/v1/tracks/1UWacd8x8tPPwmrPB1MoBI,https://api.spotify.com/v1/audio-analysis/1UWacd8x8tPPwmrPB1MoBI,269032,4
421,0H2iJVgorRR0ZFgRqGUjUM,0.476,0.788,9,-4.821,0,0.0446,0.237,0.0000249,0.106,0.746,90.066,audio_features,spotify:track:0H2iJVgorRR0ZFgRqGUjUM,https://api.spotify.com/v1/tracks/0H2iJVgorRR0ZFgRqGUjUM,https://api.spotify.com/v1/audio-analysis/0H2iJVgorRR0ZFgRqGUjUM,289333,4
422,7os7Ce1QfpEcYqIYP7yKUY,0.818,0.93,11,-2.982,1,0.247,0.33,0,0.658,0.831,113.988,audio_features,spotify:track:7os7Ce1QfpEcYqIYP7yKUY,https://api.spotify.com/v1/tracks/7os7Ce1QfpEcYqIYP7yKUY,https://api.spotify.com/v1/audio-analysis/7os7Ce1QfpEcYqIYP7yKUY,252632,4
423,10xpoX1VRYvPz9KwKtKbX4,0.489,0.812,9,-6.31,0,0.18,0.286,0,0.0768,0.272,140.043,audio_features,spotify:track:10xpoX1VRYvPz9KwKtKbX4,https://api.spotify.com/v1/tracks/10xpoX1VRYvPz9KwKtKbX4,https://api.spotify.com/v1/audio-analysis/10xpoX1VRYvPz9KwKtKbX4,171429,4
424,0edt0Ar7ewLkMqy0jUtSWm,0.552,0.769,2,-4.504,0,0.0465,0.497,0,0.112,0.702,86.957,audio_features,spotify:track:0edt0Ar7ewLkMqy0jUtSWm,https://api.spotify.com/v1/tracks/0edt0Ar7ewLkMqy0jUtSWm,https://api.spotify.com/v1/audio-analysis/0edt0Ar7ewLkMqy0jUtSWm,348966,4
425,56xpmLGCwXO7omuYtDYsvl,0.584,0.698,4,-6.61,0,0.0376,0.444,0,0.0699,0.436,79.995,audio_features,spotify:track:56xpmLGCwXO7omuYtDYsvl,https://api.spotify.com/v1/tracks/56xpmLGCwXO7omuYtDYsvl,https://api.spotify.com/v1/audio-analysis/56xpmLGCwXO7omuYtDYsvl,215203,4
426,6kls8cSlUyHW2BUOkDJIZE,0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025,audio_features,spotify:track:6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/tracks/6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/audio-analysis/6kls8cSlUyHW2BUOkDJIZE,186223,4
